Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
23.1.0.1-23.1.1.1-36212-80-6,23.1.0.1,36212,23.1.1.1,80,6,22/05/2021 03:37:00 ����,833673.0,6,7,60.0,9744.0,60.0,0.0,10.0,24.49489743,2896.0,0.0,1392.0,1191.534585,11760.00662,15.59364403,69472.75,105371.4813,332872.0,4.0,739901.0,147980.2,209425.7888,444829.0,4.0,733876.0,122312.6667,215033.3416,528138.0,7.0,0,0,0,0,200,232,7.197066476,8.396577555,0.0,2896.0,700.2857142999999,1082.027117,1170782.681,1,2,0,2,12,0,0,0,1.0,754.1538462,10.0,1392.0,0.0,0.0,0.0,9804.0,6.0,18202.0,0.0,4.0,0.0,749.0,64240,509,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-49444-80-6,23.1.0.1,49444,23.1.1.1,80,6,22/05/2021 03:49:02 ����,14372838.0,2,1,0.0,1448.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,100.7455869,0.208727045,7186419.0,3630706.236,9753716.0,4619122.0,14400000.0,14400000.0,0.0,14400000.0,14400000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,88,32,0.139151363,0.069575682,0.0,1448.0,362.0,724.0,524176.0,1,0,0,0,3,0,0,0,0.0,482.6666667,0.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,501,509,0,44,0.0,0.0,0.0,0.0,9753716.0,0.0,9753716.0,9753716.0,CC
23.1.0.1-23.1.1.1-55172-80-6,23.1.0.1,55172,23.1.1.1,80,6,22/05/2021 03:38:40 ����,8257048.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363325973,4128524.0,5679263.878,8144370.0,112678.0,8257048.0,8257048.0,0.0,8257048.0,8257048.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,40,0.242217315,0.121108658,0.0,0.0,0.0,0.0,0.0,0,3,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,0,40,112678.0,0.0,112678.0,112678.0,8144370.0,0.0,8144370.0,8144370.0,CC
23.1.0.1-23.1.1.1-49832-80-6,23.1.0.1,49832,23.1.1.1,80,6,22/05/2021 03:49:01 ����,58653.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.2965577,11730.6,16384.56415,34363.0,3.0,58653.0,11730.6,16384.56415,34363.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,192,0,102.2965577,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,496,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-58618-80-6,23.1.0.1,58618,23.1.1.1,80,6,22/05/2021 03:38:53 ����,6266929.0,7,9,60.0,8296.0,60.0,0.0,8.571428571,22.67786838,2896.0,0.0,921.7777778,1009.021528,1333.348439,2.553084613,417795.2667,621699.5014,2378458.0,138.0,6152812.0,1025468.667,1141605.672,3154116.0,138.0,6149782.0,768722.75,758976.3047,2378458.0,235.0,0,0,0,0,240,312,1.116974518,1.436110095,0.0,2896.0,491.5294118,854.7091697000003,730527.7647,1,5,0,2,14,0,0,0,1.0,522.25,8.571428571,921.7777778,0.0,0.0,0.0,5852.0,4.0,4237.0,0.0,3.0,0.0,518.0,64240,509,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.1.1-23.1.0.1-80-54332-6,23.1.1.1,80,23.1.0.1,54332,6,22/05/2021 03:38:39 ����,2105717.0,1,1,1056.0,0.0,1056.0,1056.0,1056.0,0.0,0.0,0.0,0.0,0.0,501.4918909,0.949795248,2105717.0,0.0,2105717.0,2105717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,32,0.474897624,0.474897624,0.0,1056.0,704.0,609.6818843,371712.0,2,0,0,1,2,0,0,0,1.0,1056.0,1056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,0.0,0.0,509,501,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.1.1-23.1.0.1-80-34746-6,23.1.1.1,80,23.1.0.1,34746,6,22/05/2021 03:39:52 ����,30282158.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066045491,30300000.0,0.0,30300000.0,30300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.033022746,0.033022746,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509,501,0,32,0.0,0.0,0.0,0.0,30300000.0,0.0,30300000.0,30300000.0,CC
23.1.0.1-23.1.1.1-47758-80-6,23.1.0.1,47758,23.1.1.1,80,6,22/05/2021 03:52:03 ����,4633108.0,5,3,0.0,4344.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,937.5995552,1.72670268,661872.5714,1553928.949,4181580.0,3.0,4633108.0,1158277.0,2119623.238,4330504.0,3.0,4357523.0,2178761.5,3080876.2660000008,4357270.0,253.0,0,0,0,0,196,96,1.079189175,0.647513505,0.0,1448.0,482.6666667,724.0,524176.0,1,0,0,0,8,0,0,0,0.0,543.0,0.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,501,502,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-54204-80-6,23.1.0.1,54204,23.1.1.1,80,6,22/05/2021 03:38:33 ����,11784570.0,8,11,120.0,19880.0,60.0,0.0,15.0,27.77460299,2896.0,0.0,1807.272727,899.0053493999999,1697.134473,1.61227775,654698.3333,1358054.131,4866270.0,236.0,11600000.0,1662779.1430000004,3215007.123,8861966.0,244.0,11700000.0,1169859.4,1708946.671,4866270.0,236.0,0,0,0,0,288,360,0.678853789,0.93342396,0.0,2896.0,1000.0,1124.321737,1264099.368,1,2,0,3,18,0,0,0,1.0,1052.631579,15.0,1807.272727,0.0,0.0,0.0,7828.0,4.0,12577.0,0.0,6.0,0.0,1046.0,64240,502,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-54556-80-6,23.1.0.1,54556,23.1.1.1,80,6,22/05/2021 03:49:27 ����,836482.0,6,4,0.0,5400.0,0.0,0.0,0.0,0.0,1448.0,1056.0,1350.0,196.0,6455.60813,11.95482987,92942.44444,72610.90366,162342.0,3.0,685177.0,137035.4,134817.7764,285597.0,3.0,543034.0,181011.3333,159762.6839,303285.0,246.0,0,0,0,0,252,128,7.172897922000001,4.781931948,0.0,1448.0,490.9090909,689.5171432999997,475433.8909,1,0,0,1,10,0,0,0,0.0,540.0,0.0,1350.0,0.0,0.0,0.0,5400.0,4.0,9944.0,0.0,0.0,0.0,540.0,502,509,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-45768-80-6,23.1.0.1,45768,23.1.1.1,80,6,22/05/2021 03:52:04 ����,147277.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57985293,147277.0,0.0,147277.0,147277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,6.789926465,6.789926465,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,509,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-58866-80-6,23.1.0.1,58866,23.1.1.1,80,6,22/05/2021 03:49:53 ����,5622178.0,9,8,0.0,13032.0,0.0,0.0,0.0,0.0,2896.0,1448.0,1629.0,511.9453096,2317.962896,3.0237391989999995,351386.125,513476.9206,1853232.0,3.0,5622178.0,702772.25,1027314.32,3056974.0,3.0,5273153.0,753307.5714,609790.9796,1853232.0,282747.0,0,0,0,0,388,256,1.600803105,1.422936093,0.0,2896.0,724.0,895.3663726,801680.9412,1,0,0,0,17,0,0,0,0.0,766.5882353,0.0,1629.0,0.0,0.0,0.0,5792.0,4.0,6410.0,0.0,0.0,0.0,766.0,502,502,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-34060-80-6,23.1.0.1,34060,23.1.1.1,80,6,22/05/2021 03:31:12 ����,239483.0,5,1,0.0,1056.0,0.0,0.0,0.0,0.0,1056.0,1056.0,1056.0,0.0,4409.498795,25.05397043,47896.6,105444.5778,236517.0,4.0,2966.0,741.5,849.8613611999997,1479.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,32,20.87830869,4.1756617380000005,0.0,1056.0,150.8571429,399.1304835,159305.1429,1,0,0,1,6,0,0,0,0.0,176.0,0.0,1056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,501,509,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-47740-80-6,23.1.0.1,47740,23.1.1.1,80,6,22/05/2021 03:35:33 ����,766977.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21528025,255659.0,343577.5292,646218.0,20.0,120759.0,60379.5,85361.22352,120739.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,32,3.911460187,1.303820062,0.0,0.0,0.0,0.0,0.0,1,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496,509,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.1.1-23.1.0.1-80-36438-6,23.1.1.1,80,23.1.0.1,36438,6,22/05/2021 03:47:27 ����,695278.0,6,2,8296.0,60.0,2896.0,0.0,1382.666667,1521.383931,60.0,0.0,30.0,42.42640687,12018.2143,11.50618889,99325.42857,125745.9469,332334.0,13.0,695278.0,139055.6,172502.0663,332334.0,480.0,13.0,13.0,0.0,13.0,13.0,0,0,0,0,208,64,8.629641669,2.876547223,0.0,2896.0,928.4444444,1382.441962,1911145.778,1,2,0,2,7,0,0,0,0.0,1044.5,1382.666667,30.0,0.0,0.0,0.0,8356.0,4.0,42706.0,0.0,1037.0,0.0,7.0,64240,502,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-38640-80-6,23.1.0.1,38640,23.1.1.1,80,6,22/05/2021 03:54:06 ����,250865.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.972415442999999,250865.0,0.0,250865.0,250865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,3.986207721,3.986207721,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,509,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-55338-80-6,23.1.0.1,55338,23.1.1.1,80,6,22/05/2021 03:49:33 ����,286.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20979.02098,57.2,67.31047467,169.0,4.0,286.0,57.2,67.31047467,169.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,192,0,20979.02098,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,501,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.1.1-23.1.0.1-80-45414-6,23.1.1.1,80,23.1.0.1,45414,6,22/05/2021 03:35:22 ����,1771119.0,7,4,8296.0,60.0,2896.0,0.0,1185.142857,1225.989047,60.0,0.0,15.0,30.0,4717.921269,6.2107628,177111.9,411160.1728,1334618.0,8.0,1771119.0,295186.5,520549.6771,1334618.0,8.0,279110.0,93036.66667,160906.1195,278835.0,20.0,0,0,0,0,240,128,3.9523036,2.2584592,0.0,2896.0,696.3333332999997,1088.5886890000004,1185025.333,1,2,0,2,10,0,0,0,0.0,759.6363636,1185.142857,15.0,0.0,0.0,0.0,8356.0,5.0,25972.0,0.0,754.0,0.0,5.0,64240,501,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-43688-80-6,23.1.0.1,43688,23.1.1.1,80,6,22/05/2021 03:48:20 ����,3131977.0,5,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,924.655577,2.235010027,521996.1667,703830.4972,1625040.0,1567.0,3131977.0,782994.25,1493098.385,3022056.0,1567.0,1625040.0,1625040.0,0.0,1625040.0,1625040.0,0,0,0,0,172,64,1.5964357340000002,0.638574293,0.0,1448.0,362.0,670.2937522000002,449293.7143,1,0,0,0,7,0,0,0,0.0,413.7142857,0.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,496,509,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-47474-80-6,23.1.0.1,47474,23.1.1.1,80,6,22/05/2021 03:38:02 ����,691713.0,4,5,60.0,9744.0,60.0,0.0,15.0,30.0,2896.0,0.0,1948.8,1349.6737380000004,14173.50838,13.0111766,86464.125,98556.33161,249667.0,235.0,675106.0,225035.3333,220104.251,440303.0,394.0,546541.0,136635.25,157583.9784,279773.0,235.0,0,0,0,0,148,168,5.782745156,7.228431445,0.0,2896.0,980.4,1360.855221,1851926.933,1,2,0,2,8,0,0,0,1.0,1089.333333,15.0,1948.8,0.0,0.0,0.0,9804.0,5.0,21457.0,0.0,6.0,0.0,1082.0,64240,509,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-46564-80-6,23.1.0.1,46564,23.1.1.1,80,6,22/05/2021 03:48:44 ����,222.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31531.53153,37.0,44.96665431,114.0,3.0,222.0,37.0,44.96665431,114.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,224,0,31531.53153,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,501,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-47542-80-6,23.1.0.1,47542,23.1.1.1,80,6,22/05/2021 03:35:35 ����,823541.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.642805883,411770.5,425833.1387,712880.0,110661.0,823541.0,823541.0,0.0,823541.0,823541.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,2.428537256,1.214268628,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,509,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.1.1-23.1.0.1-80-42298-6,23.1.1.1,80,23.1.0.1,42298,6,22/05/2021 03:40:20 ����,1437820.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3909947,1437820.0,0.0,1437820.0,1437820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.69549735,0.69549735,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,501,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.1.1-23.1.0.1-80-34202-6,23.1.1.1,80,23.1.0.1,34202,6,22/05/2021 03:37:00 ����,9765326.0,2,2,2896.0,0.0,1448.0,1448.0,1448.0,0.0,0.0,0.0,0.0,0.0,296.5594799,0.409612541,3255108.667,4866009.287,8860058.0,111381.0,8971439.0,8971439.0,0.0,8971439.0,8971439.0,9653945.0,9653945.0,0.0,9653945.0,9653945.0,0,0,0,0,64,76,0.204806271,0.204806271,0.0,1448.0,868.8,793.1022632999999,629011.2,1,0,0,0,4,0,0,0,1.0,1086.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,0.0,0.0,509,501,1,32,111381.0,0.0,111381.0,111381.0,8860058.0,0.0,8860058.0,8860058.0,CC
23.1.0.1-23.1.1.1-58712-80-6,23.1.0.1,58712,23.1.1.1,80,6,22/05/2021 03:46:56 ����,6831039.0,4,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,423.9472209,0.87834369,1366207.8,2868309.247,6494703.0,3.0,6831039.0,2277013.0,3943846.78,6830975.0,3.0,6494703.0,6494703.0,0.0,6494703.0,6494703.0,0,0,0,0,152,64,0.58556246,0.29278123,0.0,1448.0,413.7142857,706.5516527999997,499215.2381,1,0,0,0,6,0,0,0,0.0,482.6666667,0.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,502,502,0,32,125162.0,0.0,125162.0,125162.0,6494703.0,0.0,6494703.0,6494703.0,CC
23.1.1.1-23.1.0.1-80-49524-6,23.1.1.1,80,23.1.0.1,49524,6,22/05/2021 03:45:29 ����,656940.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044418059,656940.0,0.0,656940.0,656940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1.52220903,1.52220903,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,501,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.1.1-23.1.0.1-80-36292-6,23.1.1.1,80,23.1.0.1,36292,6,22/05/2021 03:31:34 ����,6532723.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306151049,6532723.0,0.0,6532723.0,6532723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.153075525,0.153075525,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,501,0,32,0.0,0.0,0.0,0.0,6532723.0,0.0,6532723.0,6532723.0,CC
23.1.0.1-23.1.1.1-32836-80-6,23.1.0.1,32836,23.1.1.1,80,6,22/05/2021 03:39:05 ����,4827799.0,4,8,60.0,11192.0,60.0,0.0,15.0,30.0,2896.0,0.0,1399.0,1103.324327,2330.668696,2.485604724,438890.8182,675574.7797,2055254.0,217.0,4255884.0,1418628.0,555129.2984,2055254.0,1035515.0,1604160.0,229165.7143,596891.3105,1582705.0,217.0,0,0,0,0,152,264,0.828534908,1.657069816,0.0,2896.0,865.5384615,1097.096214,1203620.103,1,4,0,2,9,0,0,0,2.0,937.6666667000004,15.0,1399.0,0.0,0.0,0.0,11252.0,7.0,19751.0,0.0,5.0,0.0,932.0,64240,502,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-49496-80-6,23.1.0.1,49496,23.1.1.1,80,6,22/05/2021 03:52:08 ����,3523541.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851416232,1761770.5,2316319.8880000003,3399656.0,123885.0,3523541.0,3523541.0,0.0,3523541.0,3523541.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,0.567610821,0.283805411,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,509,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-58746-80-6,23.1.0.1,58746,23.1.1.1,80,6,22/05/2021 03:33:32 ����,2599876.0,10,8,60.0,9744.0,60.0,0.0,6.0,18.97366596,2896.0,0.0,1218.0,1207.948911,3770.949076,6.923407116,152933.8824,279027.759,859971.0,3.0,1742400.0,193600.0,343620.5084,1001162.0,3.0,2458685.0,351240.7143,516874.7639,1125002.0,244.0,0,0,0,0,336,272,3.846337287,3.077069829,0.0,2896.0,516.0,972.5942399,945939.5556,1,4,0,2,16,0,0,0,0.0,544.6666667000002,6.0,1218.0,0.0,0.0,0.0,8748.0,5.0,53061.0,0.0,3.0,0.0,541.0,64240,509,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-49476-80-6,23.1.0.1,49476,23.1.1.1,80,6,22/05/2021 03:55:17 ����,26846863.0,9,8,60.0,14088.0,60.0,0.0,6.666666667,20.0,2896.0,0.0,1761.0,1242.974773,526.9889446999998,0.633221096,1677928.938,3356602.502,12300000.0,3.0,20300000.0,2539494.5,4247846.472,12300000.0,3.0,11300000.0,1612193.2859999996,2463654.483,6645038.0,236.0,0,0,0,0,324,264,0.335234698,0.297986398,0.0,2896.0,786.0,1200.66511,1441596.706,1,4,0,2,14,0,0,0,0.0,832.2352941,6.666666667,1761.0,0.0,0.0,0.0,11252.0,5.0,23408.0,0.0,3.0,0.0,828.0,64240,502,1,32,4000810.5,1253307.879,4887033.0,3114588.0,9422621.0,4089501.157,12300000.0,6530907.0,CC
23.1.0.1-23.1.1.1-45168-80-6,23.1.0.1,45168,23.1.1.1,80,6,22/05/2021 03:48:36 ����,2051598.0,6,1,0.0,1448.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,705.7912905000003,3.411974471,341933.0,736653.5728,1840078.0,3.0,2051598.0,410319.6,890609.6174,2003047.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,192,32,2.924549546,0.487424924,0.0,1448.0,181.0,511.9453096,262088.0,1,0,0,0,7,0,0,0,0.0,206.8571429,0.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,501,502,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-42594-80-6,23.1.0.1,42594,23.1.1.1,80,6,22/05/2021 03:34:49 ����,185114.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.80415312,185114.0,0.0,185114.0,185114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,5.402076557999999,5.402076557999999,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,509,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-58356-80-6,23.1.0.1,58356,23.1.1.1,80,6,22/05/2021 03:36:30 ����,2153584.0,4,7,120.0,11192.0,60.0,0.0,30.0,34.64101615,2896.0,0.0,1598.857143,1502.001712,5252.639321,5.107764545,215358.4,443883.3438,1417317.0,13.0,1972045.0,657348.3333,714204.3531,1417317.0,13.0,1728523.0,288087.1667,702686.8009,1722435.0,209.0,0,0,0,0,136,232,1.857368925,3.25039562,0.0,2896.0,942.6666667000004,1374.250826,1888565.333,1,2,0,3,10,0,0,0,1.0,1028.363636,30.0,1598.857143,0.0,0.0,0.0,11252.0,5.0,63787.0,0.0,10.0,0.0,1017.0,64240,509,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.0.1-23.1.1.1-60644-80-6,23.1.0.1,60644,23.1.1.1,80,6,22/05/2021 03:33:51 ����,147135.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.59295885,147135.0,0.0,147135.0,147135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,6.796479424,6.796479424,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,509,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
23.1.1.1-23.1.0.1-80-36672-6,23.1.1.1,80,23.1.0.1,36672,6,22/05/2021 03:34:05 ����,5119126.0,11,8,14088.0,60.0,2896.0,0.0,1280.727273,783.3258697000001,60.0,0.0,7.5,21.21320344,2763.753031,3.711571077,284395.8889,338038.2411,1051719.0,8.0,5119126.0,511912.6,589957.5073,2053492.0,36985.0,3971922.0,567417.4286,515679.0283,1224523.0,8.0,0,0,0,0,368,288,2.1488043080000003,1.562766769,0.0,2896.0,707.4,863.7185457999999,746009.7263,1,3,0,2,17,0,0,0,0.0,744.6315789,1280.727273,7.5,0.0,0.0,0.0,14148.0,10.0,4890.0,0.0,741.0,0.0,3.0,64240,501,9,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC
